id1,id2,flow,unit,description,type,emission_id,database,,,
"('biosphere3', 'a36b1dd0-2fd3-5365-8c8a-f689d540c83f')",a36b1dd0-2fd3-5365-8c8a-f689d540c83f,Bensultap,kilogram,soil; agricultural,emission,a36b1dd0-2fd3-5365-8c8a-f689d540c83f,biosphere3,,,
"('biosphere3', '029af65d-7b19-4189-9c92-81fc03909665')",029af65d-7b19-4189-9c92-81fc03909665,Bentazone,kilogram,water; ground-,emission,029af65d-7b19-4189-9c92-81fc03909665,biosphere3,,,
"('biosphere3', '29bb09a9-cfef-419e-8322-88e2f6bc0558')",29bb09a9-cfef-419e-8322-88e2f6bc0558,Bentazone,kilogram,air; non-urban air or from high stacks,emission,29bb09a9-cfef-419e-8322-88e2f6bc0558,biosphere3,,,
"('biosphere3', '9288c80d-c5b0-485d-9b12-1f4122363db4')",9288c80d-c5b0-485d-9b12-1f4122363db4,Bentazone,kilogram,water; surface water,emission,9288c80d-c5b0-485d-9b12-1f4122363db4,biosphere3,,,
"('biosphere3', '237ea455-6c82-4254-af86-9409df922094')",237ea455-6c82-4254-af86-9409df922094,Bentazone,kilogram,soil; agricultural,emission,237ea455-6c82-4254-af86-9409df922094,biosphere3,,,
"('biosphere3', '40018f22-3bae-5e4e-a987-41b1a85ee1eb')",40018f22-3bae-5e4e-a987-41b1a85ee1eb,Benthiavalicarb,kilogram,soil; agricultural,emission,40018f22-3bae-5e4e-a987-41b1a85ee1eb,biosphere3,,,
"('biosphere3', 'e49a8d07-023a-543e-aa22-424643e01a24')",e49a8d07-023a-543e-aa22-424643e01a24,Benthiavalicarb-isopropyl,kilogram,soil; agricultural,emission,e49a8d07-023a-543e-aa22-424643e01a24,biosphere3,,,
"('biosphere3', 'ad3f2ad1-7386-4725-9b33-57392b5c22ac')",ad3f2ad1-7386-4725-9b33-57392b5c22ac,Benz(a)anthracene,kilogram,water; surface water,emission,ad3f2ad1-7386-4725-9b33-57392b5c22ac,biosphere3,,,
"('biosphere3', '4db9bb53-4bdd-4f32-a6a8-521f58c5825c')",4db9bb53-4bdd-4f32-a6a8-521f58c5825c,Benz(a)anthracene,kilogram,air,emission,4db9bb53-4bdd-4f32-a6a8-521f58c5825c,biosphere3,,,
"('biosphere3', '324c68b1-5c09-4080-bb88-dd8b6c0f796d')",324c68b1-5c09-4080-bb88-dd8b6c0f796d,Benzal chloride,kilogram,water; ocean,emission,324c68b1-5c09-4080-bb88-dd8b6c0f796d,biosphere3,,,
"('biosphere3', '525f6850-5f34-447c-9132-cde666d12b52')",525f6850-5f34-447c-9132-cde666d12b52,Benzal chloride,kilogram,air; lower stratosphere + upper troposphere,emission,525f6850-5f34-447c-9132-cde666d12b52,biosphere3,,,
"('biosphere3', '36b918a7-5b52-4853-812a-1f49c2366d89')",36b918a7-5b52-4853-812a-1f49c2366d89,Benzal chloride,kilogram,air; urban air close to ground,emission,36b918a7-5b52-4853-812a-1f49c2366d89,biosphere3,,,
"('biosphere3', 'a65f4744-f555-44cb-8534-aa5adc72d7a7')",a65f4744-f555-44cb-8534-aa5adc72d7a7,Benzal chloride,kilogram,air,emission,a65f4744-f555-44cb-8534-aa5adc72d7a7,biosphere3,,,
"('biosphere3', '42d936bf-348c-47f9-8812-fdea739d9060')",42d936bf-348c-47f9-8812-fdea739d9060,Benzal chloride,kilogram,"air; low population density, long-term",emission,42d936bf-348c-47f9-8812-fdea739d9060,biosphere3,,,
"('biosphere3', '529aa6a5-092a-4b55-8e09-c56393808b5c')",529aa6a5-092a-4b55-8e09-c56393808b5c,Benzal chloride,kilogram,water; ground-,emission,529aa6a5-092a-4b55-8e09-c56393808b5c,biosphere3,,,
"('biosphere3', 'cb29369f-6e3a-42b2-868c-1da562585995')",cb29369f-6e3a-42b2-868c-1da562585995,Benzal chloride,kilogram,water,emission,cb29369f-6e3a-42b2-868c-1da562585995,biosphere3,,,
"('biosphere3', '174d35ab-9974-4e6c-bbaf-180f4ccc36bf')",174d35ab-9974-4e6c-bbaf-180f4ccc36bf,Benzal chloride,kilogram,"water; ground-, long-term",emission,174d35ab-9974-4e6c-bbaf-180f4ccc36bf,biosphere3,,,
"('biosphere3', '8205df0a-7e09-4b14-9391-1b149368fcf5')",8205df0a-7e09-4b14-9391-1b149368fcf5,Benzal chloride,kilogram,water; surface water,emission,8205df0a-7e09-4b14-9391-1b149368fcf5,biosphere3,,,
"('biosphere3', '1b4810ed-4537-4cca-83ef-5af8a04668a7')",1b4810ed-4537-4cca-83ef-5af8a04668a7,Benzal chloride,kilogram,air; non-urban air or from high stacks,emission,1b4810ed-4537-4cca-83ef-5af8a04668a7,biosphere3,,,
"('biosphere3', '2813518d-c4a8-4a8d-9542-f1882ec27c1c')",2813518d-c4a8-4a8d-9542-f1882ec27c1c,Benzaldehyde,kilogram,air; non-urban air or from high stacks,emission,2813518d-c4a8-4a8d-9542-f1882ec27c1c,biosphere3,,,
"('biosphere3', 'fe65f7e4-ee5b-4a6f-9d60-6c2f829dca3f')",fe65f7e4-ee5b-4a6f-9d60-6c2f829dca3f,Benzaldehyde,kilogram,air; urban air close to ground,emission,fe65f7e4-ee5b-4a6f-9d60-6c2f829dca3f,biosphere3,,,
"('biosphere3', '9c8a834a-23d4-54e6-9ecf-2855d468f208')",9c8a834a-23d4-54e6-9ecf-2855d468f208,Benzaldehyde,kilogram,water,emission,9c8a834a-23d4-54e6-9ecf-2855d468f208,biosphere3,,,
"('biosphere3', '10d26189-a688-4859-8aa9-525e058a07f0')",10d26189-a688-4859-8aa9-525e058a07f0,Benzaldehyde,kilogram,air,emission,10d26189-a688-4859-8aa9-525e058a07f0,biosphere3,,,
"('biosphere3', 'a61637db-d0a5-40c3-8969-e0b03509b667')",a61637db-d0a5-40c3-8969-e0b03509b667,Benzaldehyde,kilogram,"air; low population density, long-term",emission,a61637db-d0a5-40c3-8969-e0b03509b667,biosphere3,,,
"('biosphere3', '4c08620f-1001-43b2-a42c-e02163ac41a3')",4c08620f-1001-43b2-a42c-e02163ac41a3,Benzaldehyde,kilogram,air; lower stratosphere + upper troposphere,emission,4c08620f-1001-43b2-a42c-e02163ac41a3,biosphere3,,,
"('biosphere3', 'a1891db2-db98-45fc-ae0e-b3d3c17850c5')",a1891db2-db98-45fc-ae0e-b3d3c17850c5,Benzene,kilogram,water; surface water,emission,a1891db2-db98-45fc-ae0e-b3d3c17850c5,biosphere3,,,
"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')",5e883a00-04e6-4d96-8dce-12d7117c6635,Benzene,kilogram,air; non-urban air or from high stacks,emission,5e883a00-04e6-4d96-8dce-12d7117c6635,biosphere3,,,
"('biosphere3', '1bb6a502-3ff9-4a79-835c-5588b855f1f5')",1bb6a502-3ff9-4a79-835c-5588b855f1f5,Benzene,kilogram,air; urban air close to ground,emission,1bb6a502-3ff9-4a79-835c-5588b855f1f5,biosphere3,,,
"('biosphere3', '31ba993d-f8aa-44c0-bae1-b6c2081144f6')",31ba993d-f8aa-44c0-bae1-b6c2081144f6,Benzene,kilogram,water,emission,31ba993d-f8aa-44c0-bae1-b6c2081144f6,biosphere3,,,
"('biosphere3', '8476d82a-4a17-4c08-8339-efd46c6518e7')",8476d82a-4a17-4c08-8339-efd46c6518e7,Benzene,kilogram,"air; low population density, long-term",emission,8476d82a-4a17-4c08-8339-efd46c6518e7,biosphere3,,,
"('biosphere3', '19108dfd-9b70-4fca-bac5-d523f8b5d3c0')",19108dfd-9b70-4fca-bac5-d523f8b5d3c0,Benzene,kilogram,water; ocean,emission,19108dfd-9b70-4fca-bac5-d523f8b5d3c0,biosphere3,,,
"('biosphere3', 'b2d24aee-5630-424a-be81-5b17b8db395a')",b2d24aee-5630-424a-be81-5b17b8db395a,Benzene,kilogram,"water; ground-, long-term",emission,b2d24aee-5630-424a-be81-5b17b8db395a,biosphere3,,,
"('biosphere3', 'bbd89c3f-b232-49aa-8ce7-45758afe4479')",bbd89c3f-b232-49aa-8ce7-45758afe4479,Benzene,kilogram,water; ground-,emission,bbd89c3f-b232-49aa-8ce7-45758afe4479,biosphere3,,,
"('biosphere3', 'eb15dd66-43ee-4161-ac90-2cd6d19ca72d')",eb15dd66-43ee-4161-ac90-2cd6d19ca72d,Benzene,kilogram,air; lower stratosphere + upper troposphere,emission,eb15dd66-43ee-4161-ac90-2cd6d19ca72d,biosphere3,,,
"('biosphere3', '28999907-a8a7-45b3-857e-836495ca2aa0')",28999907-a8a7-45b3-857e-836495ca2aa0,Benzene,kilogram,air,emission,28999907-a8a7-45b3-857e-836495ca2aa0,biosphere3,,,
"('biosphere3', 'fb413172-7a53-458d-8bda-3a68d75f3421')",fb413172-7a53-458d-8bda-3a68d75f3421,"Benzene, chloro-",kilogram,water; ground-,emission,fb413172-7a53-458d-8bda-3a68d75f3421,biosphere3,,,
"('biosphere3', '3e757249-9471-4e91-94e1-27346cbc7b82')",3e757249-9471-4e91-94e1-27346cbc7b82,"Benzene, chloro-",kilogram,"water; ground-, long-term",emission,3e757249-9471-4e91-94e1-27346cbc7b82,biosphere3,,,
"('biosphere3', '57f4185b-38de-46af-a759-9333e0ba29c5')",57f4185b-38de-46af-a759-9333e0ba29c5,"Benzene, chloro-",kilogram,water; ocean,emission,57f4185b-38de-46af-a759-9333e0ba29c5,biosphere3,,,
"('biosphere3', 'e38eb567-b080-4f80-894c-f6984eec5119')",e38eb567-b080-4f80-894c-f6984eec5119,"Benzene, chloro-",kilogram,water; surface water,emission,e38eb567-b080-4f80-894c-f6984eec5119,biosphere3,,,
"('biosphere3', '7f886a09-50b2-49c1-8fdf-d330c90556a1')",7f886a09-50b2-49c1-8fdf-d330c90556a1,"Benzene, chloro-",kilogram,water,emission,7f886a09-50b2-49c1-8fdf-d330c90556a1,biosphere3,,,
"('biosphere3', 'e0e605c8-370b-4b5a-b6d4-2e7a5a1a6709')",e0e605c8-370b-4b5a-b6d4-2e7a5a1a6709,"Benzene, ethyl-",kilogram,air; non-urban air or from high stacks,emission,e0e605c8-370b-4b5a-b6d4-2e7a5a1a6709,biosphere3,,,
"('biosphere3', 'e4ef0139-8f7a-4541-a2fb-8316558eb296')",e4ef0139-8f7a-4541-a2fb-8316558eb296,"Benzene, ethyl-",kilogram,"air; low population density, long-term",emission,e4ef0139-8f7a-4541-a2fb-8316558eb296,biosphere3,,,
"('biosphere3', '9b60f739-1e89-4e4f-a786-a8086058e656')",9b60f739-1e89-4e4f-a786-a8086058e656,"Benzene, ethyl-",kilogram,air; lower stratosphere + upper troposphere,emission,9b60f739-1e89-4e4f-a786-a8086058e656,biosphere3,,,
"('biosphere3', 'a5634f8a-d2f3-4e9a-8ee5-6f11234b9b1e')",a5634f8a-d2f3-4e9a-8ee5-6f11234b9b1e,"Benzene, ethyl-",kilogram,water; ocean,emission,a5634f8a-d2f3-4e9a-8ee5-6f11234b9b1e,biosphere3,,,
"('biosphere3', '4c94ff32-5e02-45c1-8bb0-bfd82bfa078f')",4c94ff32-5e02-45c1-8bb0-bfd82bfa078f,"Benzene, ethyl-",kilogram,"water; ground-, long-term",emission,4c94ff32-5e02-45c1-8bb0-bfd82bfa078f,biosphere3,,,
"('biosphere3', '88ef28f1-cfd5-44a0-ac34-01acf2db84a0')",88ef28f1-cfd5-44a0-ac34-01acf2db84a0,"Benzene, ethyl-",kilogram,air,emission,88ef28f1-cfd5-44a0-ac34-01acf2db84a0,biosphere3,,,
"('biosphere3', '3dd549fd-825c-4ceb-a5f9-2988d322dc5d')",3dd549fd-825c-4ceb-a5f9-2988d322dc5d,"Benzene, ethyl-",kilogram,water,emission,3dd549fd-825c-4ceb-a5f9-2988d322dc5d,biosphere3,,,
"('biosphere3', '7c09916a-b6b5-47f5-bdf6-30d2511beb82')",7c09916a-b6b5-47f5-bdf6-30d2511beb82,"Benzene, ethyl-",kilogram,air; urban air close to ground,emission,7c09916a-b6b5-47f5-bdf6-30d2511beb82,biosphere3,,,
"('biosphere3', '4abbbc48-a8d0-4c3a-9dea-4e67f1505230')",4abbbc48-a8d0-4c3a-9dea-4e67f1505230,"Benzene, ethyl-",kilogram,water; surface water,emission,4abbbc48-a8d0-4c3a-9dea-4e67f1505230,biosphere3,,,
"('biosphere3', '1f455f6d-473e-4a50-af39-26dde8cd6479')",1f455f6d-473e-4a50-af39-26dde8cd6479,"Benzene, ethyl-",kilogram,water; ground-,emission,1f455f6d-473e-4a50-af39-26dde8cd6479,biosphere3,,,
"('biosphere3', '373c3829-2b94-5cf4-8104-1cf516c20361')",373c3829-2b94-5cf4-8104-1cf516c20361,"Benzene, hexachloro-",kilogram,water,emission,373c3829-2b94-5cf4-8104-1cf516c20361,biosphere3,,,
"('biosphere3', '964acc40-2da6-45f1-938b-da109b81d27f')",964acc40-2da6-45f1-938b-da109b81d27f,"Benzene, hexachloro-",kilogram,"air; low population density, long-term",emission,964acc40-2da6-45f1-938b-da109b81d27f,biosphere3,,,
"('biosphere3', '04f42988-6207-4d09-a91f-155be8d27eb0')",04f42988-6207-4d09-a91f-155be8d27eb0,"Benzene, hexachloro-",kilogram,air,emission,04f42988-6207-4d09-a91f-155be8d27eb0,biosphere3,,,
"('biosphere3', '1af44724-172c-462b-b277-bb4b2fd32c33')",1af44724-172c-462b-b277-bb4b2fd32c33,"Benzene, hexachloro-",kilogram,air; urban air close to ground,emission,1af44724-172c-462b-b277-bb4b2fd32c33,biosphere3,,,
"('biosphere3', 'fcd292e0-69dd-4093-9cd4-ff2e0b8c9b69')",fcd292e0-69dd-4093-9cd4-ff2e0b8c9b69,"Benzene, hexachloro-",kilogram,air; lower stratosphere + upper troposphere,emission,fcd292e0-69dd-4093-9cd4-ff2e0b8c9b69,biosphere3,,,
"('biosphere3', 'a028cff8-e405-4d44-8322-f46e9e51bcdc')",a028cff8-e405-4d44-8322-f46e9e51bcdc,"Benzene, hexachloro-",kilogram,air; non-urban air or from high stacks,emission,a028cff8-e405-4d44-8322-f46e9e51bcdc,biosphere3,,,
"('biosphere3', '0cc9c42e-7ebf-4f34-b90f-cc3f6b5aa9a6')",0cc9c42e-7ebf-4f34-b90f-cc3f6b5aa9a6,"Benzene, pentachloro-",kilogram,air; lower stratosphere + upper troposphere,emission,0cc9c42e-7ebf-4f34-b90f-cc3f6b5aa9a6,biosphere3,,,
"('biosphere3', '2dfff11a-db89-40be-a64c-83db726cc1be')",2dfff11a-db89-40be-a64c-83db726cc1be,"Benzene, pentachloro-",kilogram,"air; low population density, long-term",emission,2dfff11a-db89-40be-a64c-83db726cc1be,biosphere3,,,
"('biosphere3', '7aba10bb-f9e0-4537-a3df-00bd5216e31a')",7aba10bb-f9e0-4537-a3df-00bd5216e31a,"Benzene, pentachloro-",kilogram,air; non-urban air or from high stacks,emission,7aba10bb-f9e0-4537-a3df-00bd5216e31a,biosphere3,,,
"('biosphere3', '6a9ef0ac-2a82-492b-90f7-7f8d09995bbc')",6a9ef0ac-2a82-492b-90f7-7f8d09995bbc,"Benzene, pentachloro-",kilogram,air,emission,6a9ef0ac-2a82-492b-90f7-7f8d09995bbc,biosphere3,,,
"('biosphere3', 'b61b560b-4fbb-51f8-a9f9-8c05de27115f')",b61b560b-4fbb-51f8-a9f9-8c05de27115f,"Benzene, pentachloro-",kilogram,water,emission,b61b560b-4fbb-51f8-a9f9-8c05de27115f,biosphere3,,,
"('biosphere3', 'c75dd699-08a5-4215-acf5-e618995e768f')",c75dd699-08a5-4215-acf5-e618995e768f,"Benzene, pentachloro-",kilogram,air; urban air close to ground,emission,c75dd699-08a5-4215-acf5-e618995e768f,biosphere3,,,
"('biosphere3', '81c4ba39-8a3f-4a43-97b4-401605bbebf5')",81c4ba39-8a3f-4a43-97b4-401605bbebf5,Benzo(a)pyrene,kilogram,air; non-urban air or from high stacks,emission,81c4ba39-8a3f-4a43-97b4-401605bbebf5,biosphere3,,,
"('biosphere3', '32d98afc-e42b-46f6-b53e-9c949875ab20')",32d98afc-e42b-46f6-b53e-9c949875ab20,Benzo(a)pyrene,kilogram,"air; low population density, long-term",emission,32d98afc-e42b-46f6-b53e-9c949875ab20,biosphere3,,,
"('biosphere3', 'd02904aa-dc1a-43f2-86ce-b41aa9cab47c')",d02904aa-dc1a-43f2-86ce-b41aa9cab47c,Benzo(a)pyrene,kilogram,water,emission,d02904aa-dc1a-43f2-86ce-b41aa9cab47c,biosphere3,,,
"('biosphere3', '5e13c2ab-5466-4ff5-816d-702dfdf25f76')",5e13c2ab-5466-4ff5-816d-702dfdf25f76,Benzo(a)pyrene,kilogram,air,emission,5e13c2ab-5466-4ff5-816d-702dfdf25f76,biosphere3,,,
"('biosphere3', '2cbb504a-ce2f-40e9-9d38-e130e95a1242')",2cbb504a-ce2f-40e9-9d38-e130e95a1242,Benzo(a)pyrene,kilogram,air; urban air close to ground,emission,2cbb504a-ce2f-40e9-9d38-e130e95a1242,biosphere3,,,
"('biosphere3', '4e054ec3-6e16-4544-8ef8-69b22414adf6')",4e054ec3-6e16-4544-8ef8-69b22414adf6,Benzo(a)pyrene,kilogram,air; lower stratosphere + upper troposphere,emission,4e054ec3-6e16-4544-8ef8-69b22414adf6,biosphere3,,,
"('biosphere3', '5debbf40-9fc7-4115-b276-9dcae25f4cdd')",5debbf40-9fc7-4115-b276-9dcae25f4cdd,Benzo(a)pyrene,kilogram,water; surface water,emission,5debbf40-9fc7-4115-b276-9dcae25f4cdd,biosphere3,,,
"('biosphere3', '10df31ce-d6ad-42b6-8fb2-9dfdb588e9ec')",10df31ce-d6ad-42b6-8fb2-9dfdb588e9ec,Benzo(b)fluoranthene,kilogram,water; surface water,emission,10df31ce-d6ad-42b6-8fb2-9dfdb588e9ec,biosphere3,,,
"('biosphere3', 'e36fb756-d9a7-4b07-a6cb-a1d204b4c350')",e36fb756-d9a7-4b07-a6cb-a1d204b4c350,Benzo(b)fluoranthene,kilogram,water,emission,e36fb756-d9a7-4b07-a6cb-a1d204b4c350,biosphere3,,,
"('biosphere3', '35357464-0d86-4bbd-940f-7d0dd8e5df57')",35357464-0d86-4bbd-940f-7d0dd8e5df57,Benzo(b)fluoranthene,kilogram,air,emission,35357464-0d86-4bbd-940f-7d0dd8e5df57,biosphere3,,,
"('biosphere3', '0605e241-ce98-4c10-8c61-d0a1775cdcb0')",0605e241-ce98-4c10-8c61-d0a1775cdcb0,Benzo(ghi)perylene,kilogram,air,emission,0605e241-ce98-4c10-8c61-d0a1775cdcb0,biosphere3,,,
"('biosphere3', '0017ce28-9f7a-404b-ad55-d3f43ad13cae')",0017ce28-9f7a-404b-ad55-d3f43ad13cae,Benzo(ghi)perylene,kilogram,water; surface water,emission,0017ce28-9f7a-404b-ad55-d3f43ad13cae,biosphere3,,,
"('biosphere3', 'cc5f1637-8aa5-442f-a8c6-43c8739944a0')",cc5f1637-8aa5-442f-a8c6-43c8739944a0,Benzo(k)fluoranthene,kilogram,air,emission,cc5f1637-8aa5-442f-a8c6-43c8739944a0,biosphere3,,,
"('biosphere3', '6d69a034-5e39-4181-a1e8-00932c086908')",6d69a034-5e39-4181-a1e8-00932c086908,Benzo(k)fluoranthene,kilogram,water; ground-,emission,6d69a034-5e39-4181-a1e8-00932c086908,biosphere3,,,
"('biosphere3', 'e0d8e366-5778-4dc2-aefd-2eb2e40f4066')",e0d8e366-5778-4dc2-aefd-2eb2e40f4066,Benzo(k)fluoranthene,kilogram,"water; ground-, long-term",emission,e0d8e366-5778-4dc2-aefd-2eb2e40f4066,biosphere3,,,
"('biosphere3', '785e9314-ccf6-4229-98c5-37881d624fc9')",785e9314-ccf6-4229-98c5-37881d624fc9,Benzo(k)fluoranthene,kilogram,water,emission,785e9314-ccf6-4229-98c5-37881d624fc9,biosphere3,,,
"('biosphere3', 'a2bdcca0-8d6b-4dd3-af0e-df1e2bc99107')",a2bdcca0-8d6b-4dd3-af0e-df1e2bc99107,Benzo(k)fluoranthene,kilogram,water; ocean,emission,a2bdcca0-8d6b-4dd3-af0e-df1e2bc99107,biosphere3,,,
"('biosphere3', 'cf2cfb56-f662-45cc-b124-3917573c37c0')",cf2cfb56-f662-45cc-b124-3917573c37c0,Benzo(k)fluoranthene,kilogram,water; surface water,emission,cf2cfb56-f662-45cc-b124-3917573c37c0,biosphere3,,,
"('biosphere3', '0ae80e4e-2e46-5292-a0d7-7526bebc603b')",0ae80e4e-2e46-5292-a0d7-7526bebc603b,Benzoic acid,kilogram,soil; agricultural,emission,0ae80e4e-2e46-5292-a0d7-7526bebc603b,biosphere3,,,
"('biosphere3', '1afd6f3b-1785-5093-a64d-aa7a89d752ba')",1afd6f3b-1785-5093-a64d-aa7a89d752ba,Benzovindiflupyr,kilogram,soil; agricultural,emission,1afd6f3b-1785-5093-a64d-aa7a89d752ba,biosphere3,,,
"('biosphere3', 'c22bb3fa-7792-5b06-9d66-f130b158bda6')",c22bb3fa-7792-5b06-9d66-f130b158bda6,Benzovindiflupyr,kilogram,soil; forestry,emission,c22bb3fa-7792-5b06-9d66-f130b158bda6,biosphere3,,,
"('biosphere3', 'da7b20a4-d518-57f5-accf-d2be3e30be71')",da7b20a4-d518-57f5-accf-d2be3e30be71,Benzovindiflupyr,kilogram,"air; low population density, long-term",emission,da7b20a4-d518-57f5-accf-d2be3e30be71,biosphere3,,,
"('biosphere3', 'ba49e336-c00c-5253-9e67-94dec8ac1b23')",ba49e336-c00c-5253-9e67-94dec8ac1b23,Benzovindiflupyr,kilogram,air,emission,ba49e336-c00c-5253-9e67-94dec8ac1b23,biosphere3,,,
"('biosphere3', '4c234c08-0fa0-5bc6-bac2-205fc8d5fa32')",4c234c08-0fa0-5bc6-bac2-205fc8d5fa32,Benzovindiflupyr,kilogram,water,emission,4c234c08-0fa0-5bc6-bac2-205fc8d5fa32,biosphere3,,,
"('biosphere3', '15be40a9-968f-5247-9817-f4062dcf9bfd')",15be40a9-968f-5247-9817-f4062dcf9bfd,Benzovindiflupyr,kilogram,water; ground-,emission,15be40a9-968f-5247-9817-f4062dcf9bfd,biosphere3,,,
"('biosphere3', '3b2e0d21-710b-5ce9-aeaa-07466f781ee8')",3b2e0d21-710b-5ce9-aeaa-07466f781ee8,Benzoximate,kilogram,soil; agricultural,emission,3b2e0d21-710b-5ce9-aeaa-07466f781ee8,biosphere3,,,
"('biosphere3', '98b2ed3c-a7e3-5e67-93e4-44c1a77c587c')",98b2ed3c-a7e3-5e67-93e4-44c1a77c587c,Benzthiazuron,kilogram,soil; agricultural,emission,98b2ed3c-a7e3-5e67-93e4-44c1a77c587c,biosphere3,,,
"('biosphere3', '7c73768b-438b-4374-a4c1-486d35b4cb76')",7c73768b-438b-4374-a4c1-486d35b4cb76,Benzyl alcohol,kilogram,water; ocean,emission,7c73768b-438b-4374-a4c1-486d35b4cb76,biosphere3,,,
"('biosphere3', 'f1f38546-77eb-41ae-8810-bfcf66aa6a18')",f1f38546-77eb-41ae-8810-bfcf66aa6a18,Benzyl alcohol,kilogram,"water; ground-, long-term",emission,f1f38546-77eb-41ae-8810-bfcf66aa6a18,biosphere3,,,
"('biosphere3', 'b7d33401-f34b-4571-a10d-82f7b38b32ea')",b7d33401-f34b-4571-a10d-82f7b38b32ea,Benzyl alcohol,kilogram,water; ground-,emission,b7d33401-f34b-4571-a10d-82f7b38b32ea,biosphere3,,,
"('biosphere3', '5934e254-ca2a-4cd8-92fa-3c9bbf1779ec')",5934e254-ca2a-4cd8-92fa-3c9bbf1779ec,Benzyl alcohol,kilogram,water,emission,5934e254-ca2a-4cd8-92fa-3c9bbf1779ec,biosphere3,,,
"('biosphere3', '096bf756-c3fa-4470-9059-ac1b059081e0')",096bf756-c3fa-4470-9059-ac1b059081e0,Benzyl alcohol,kilogram,water; surface water,emission,096bf756-c3fa-4470-9059-ac1b059081e0,biosphere3,,,
"('biosphere3', '68f7bc03-0665-55a1-bd99-96530eab30e2')",68f7bc03-0665-55a1-bd99-96530eab30e2,Beryllium,kilogram,natural resource; in ground,natural resource,68f7bc03-0665-55a1-bd99-96530eab30e2,biosphere3,,,
"('biosphere3', '5457df7d-0461-407c-9f09-0338dbff77ef')",5457df7d-0461-407c-9f09-0338dbff77ef,Beryllium II,kilogram,"air; low population density, long-term",emission,5457df7d-0461-407c-9f09-0338dbff77ef,biosphere3,,,
"('biosphere3', 'a2b3bbb7-53ec-44e5-a184-9689f356235b')",a2b3bbb7-53ec-44e5-a184-9689f356235b,Beryllium II,kilogram,air; lower stratosphere + upper troposphere,emission,a2b3bbb7-53ec-44e5-a184-9689f356235b,biosphere3,,,
"('biosphere3', '85c40d9a-cbf0-44f0-a9a2-5b1edee4055a')",85c40d9a-cbf0-44f0-a9a2-5b1edee4055a,Beryllium II,kilogram,soil; forestry,emission,85c40d9a-cbf0-44f0-a9a2-5b1edee4055a,biosphere3,,,
"('biosphere3', '19e97bd6-d0ae-4208-bd77-d58e5d46d827')",19e97bd6-d0ae-4208-bd77-d58e5d46d827,Beryllium II,kilogram,air; urban air close to ground,emission,19e97bd6-d0ae-4208-bd77-d58e5d46d827,biosphere3,,,
"('biosphere3', '7672267f-4541-4c9a-9ca0-ec2f41b95cbc')",7672267f-4541-4c9a-9ca0-ec2f41b95cbc,Beryllium II,kilogram,water; ocean,emission,7672267f-4541-4c9a-9ca0-ec2f41b95cbc,biosphere3,,,
"('biosphere3', '24e0a9cb-a789-46e2-a25c-0278a90d67e5')",24e0a9cb-a789-46e2-a25c-0278a90d67e5,Beryllium II,kilogram,"water; ground-, long-term",emission,24e0a9cb-a789-46e2-a25c-0278a90d67e5,biosphere3,,,
"('biosphere3', 'fa89c354-2263-4ed2-ac56-99946be5c665')",fa89c354-2263-4ed2-ac56-99946be5c665,Beryllium II,kilogram,water; ground-,emission,fa89c354-2263-4ed2-ac56-99946be5c665,biosphere3,,,
"('biosphere3', 'b0758e8e-691c-4c96-8a90-4784c47cd962')",b0758e8e-691c-4c96-8a90-4784c47cd962,Beryllium II,kilogram,soil; industrial,emission,b0758e8e-691c-4c96-8a90-4784c47cd962,biosphere3,,,
"('biosphere3', '162b7095-c497-4b3c-a290-01ebe4bc9a08')",162b7095-c497-4b3c-a290-01ebe4bc9a08,Beryllium II,kilogram,soil; agricultural,emission,162b7095-c497-4b3c-a290-01ebe4bc9a08,biosphere3,,,
"('biosphere3', '20557d93-2b1c-49b5-b6c0-3528a8bbc307')",20557d93-2b1c-49b5-b6c0-3528a8bbc307,Beryllium II,kilogram,air,emission,20557d93-2b1c-49b5-b6c0-3528a8bbc307,biosphere3,,,
"('biosphere3', '5d4b497b-d265-42d1-a41a-113785a6d694')",5d4b497b-d265-42d1-a41a-113785a6d694,Beryllium II,kilogram,air; non-urban air or from high stacks,emission,5d4b497b-d265-42d1-a41a-113785a6d694,biosphere3,,,
"('biosphere3', '8d0ca1a5-6a40-4eda-861a-a0fccdc81b19')",8d0ca1a5-6a40-4eda-861a-a0fccdc81b19,Beryllium II,kilogram,water,emission,8d0ca1a5-6a40-4eda-861a-a0fccdc81b19,biosphere3,,,
"('biosphere3', 'dbf49708-ee0c-44f2-8662-5edd89ad472b')",dbf49708-ee0c-44f2-8662-5edd89ad472b,Beryllium II,kilogram,soil,emission,dbf49708-ee0c-44f2-8662-5edd89ad472b,biosphere3,,,
"('biosphere3', '276e755c-ed57-466a-b555-4658c791f385')",276e755c-ed57-466a-b555-4658c791f385,Beryllium II,kilogram,water; surface water,emission,276e755c-ed57-466a-b555-4658c791f385,biosphere3,,,
"('biosphere3', 'e8afeb8a-3162-53ea-86c0-466cd3a630e7')",e8afeb8a-3162-53ea-86c0-466cd3a630e7,Beta-cyfluthrin,kilogram,water,emission,e8afeb8a-3162-53ea-86c0-466cd3a630e7,biosphere3,,,
